Record Length,2500,Points,0.0,16.3999996,
Sample Interval,19.9999996E-3,s,19.9999996E-3,16.6000004,
Trigger Point,0.0,Samples,39.99999911E-3,16.6000004,
,,,59.999998659E-3,16.6000004,
,,,79.999998212E-3,16.6000004,
,,,99.999994040E-3,16.3999996,
Source,CH1,,119.9999973E-3,16.6000004,
Vertical Units,Volts,,140.0000006E-3,16.2000008,
Vertical Scale,5.00000007,,159.99999642E-3,16.3999996,
Vertical Offset,0,,179.99999225E-3,16.3999996,
Horizontal Units,s,,199.99998808E-3,16.3999996,
Horizontal Scale,4.99999989,,219.99999881E-3,16.3999996,
Pt Fmt,Y,,239.99999464E-3,16.3999996,
Yzero,-2.6400000,,259.99999046E-3,16.3999996,
Probe Atten,10.0000000,,280.00000119E-3,16.3999996,
,,,299.99998212E-3,16.3999996,
Note,TBS 1102B-EDU - 6:05:37 p. m.   24/10/2025,,319.99999285E-3,16.3999996,
,,,340.00000358E-3,16.3999996,
,,,359.99998450E-3,16.6000004,
,,,379.99999523E-3,16.3999996,
,,,399.99997616E-3,16.6000004,
,,,419.999986887E-3,16.6000004,
,,,439.999997616E-3,16.6000004,
,,,459.999978542E-3,16.3999996,
,,,479.999989271E-3,16.3999996,
,,,500.000000000E-3,16.3999996,
,,,519.999980927E-3,16.6000004,
,,,539.999961853E-3,16.6000004,
,,,560.000002384E-3,16.6000004,
,,,579.999983311E-3,16.6000004,
,,,599.999964237E-3,16.6000004,
,,,620.000004768E-3,16.3999996,
,,,639.999985695E-3,16.6000004,
,,,659.999966621E-3,16.6000004,
,,,680.000007153E-3,16.3999996,
,,,699.999988079E-3,16.6000004,
,,,719.999969006E-3,16.8000011,
,,,740.000009537E-3,16.6000004,
,,,759.999990463E-3,16.6000004,
,,,779.999971390E-3,16.3999996,
,,,799.999952316E-3,16.6000004,
,,,819.999992847E-3,16.6000004,
,,,839.999973774E-3,16.3999996,
,,,859.999954700E-3,16.6000004,
,,,879.999995232E-3,16.8000011,
,,,899.999976158E-3,16.3999996,
,,,919.999957085E-3,16.3999996,
,,,939.999997616E-3,16.6000004,
,,,959.999978542E-3,16.3999996,
,,,979.999959469E-3,16.3999996,
,,,1.000000,16.6000004,
,,,1.0200000,16.6000004,
,,,1.0400000,16.6000004,
,,,1.0599999,16.6000004,
,,,1.0799999,16.3999996,
,,,1.1000000,16.6000004,
,,,1.1200000,16.3999996,
,,,1.1400000,16.6000004,
,,,1.1600000,16.6000004,
,,,1.1799999,16.6000004,
,,,1.1999999,16.6000004,
,,,1.2200000,16.3999996,
,,,1.2400000,16.6000004,
,,,1.2600000,16.3999996,
,,,1.2800000,16.3999996,
,,,1.3000000,16.6000004,
,,,1.3199999,16.6000004,
,,,1.3399999,16.3999996,
,,,1.3600000,16.3999996,
,,,1.3800000,16.3999996,
,,,1.4000000,16.6000004,
,,,1.4200000,16.2000008,
,,,1.4399999,16.6000004,
,,,1.4599999,16.3999996,
,,,1.4800000,16.6000004,
,,,1.5000000,16.3999996,
,,,1.5200000,16.6000004,
,,,1.5400000,16.3999996,
,,,1.5599999,16.3999996,
,,,1.5799999,16.6000004,
,,,1.5999999,16.6000004,
,,,1.6200000,16.6000004,
,,,1.6400000,16.6000004,
,,,1.6600000,16.6000004,
,,,1.6799999,16.6000004,
,,,1.6999999,16.6000004,
,,,1.7199999,16.6000004,
,,,1.7400000,16.6000004,
,,,1.7600000,16.6000004,
,,,1.7800000,16.6000004,
,,,1.8000000,16.3999996,
,,,1.8199999,16.8000011,
,,,1.8399999,16.6000004,
,,,1.8600000,16.6000004,
,,,1.8800000,16.6000004,
,,,1.9000000,16.6000004,
,,,1.9200000,16.6000004,
,,,1.9399999,16.3999996,
,,,1.9599999,16.6000004,
,,,1.9799999,16.3999996,
,,,2.0000000,16.3999996,
,,,2.0200000,16.6000004,
,,,2.0400000,16.6000004,
,,,2.0599999,16.6000004,
,,,2.0799999,16.3999996,
,,,2.0999999,16.6000004,
,,,2.1199999,16.6000004,
,,,2.1399999,16.6000004,
,,,2.1599998,16.6000004,
,,,2.1800001,16.6000004,
,,,2.2000000,16.2000008,
,,,2.2200000,16.3999996,
,,,2.2400000,16.3999996,
,,,2.2600000,16.6000004,
,,,2.2800000,16.6000004,
,,,2.3000000,16.8000011,
,,,2.3199999,16.6000004,
,,,2.3399999,16.6000004,
,,,2.3599999,16.6000004,
,,,2.3799999,16.6000004,
,,,2.3999999,16.6000004,
,,,2.4199998,16.6000004,
,,,2.4400001,16.6000004,
,,,2.4600000,16.3999996,
,,,2.4800000,16.3999996,
,,,2.5000000,16.6000004,
,,,2.5200000,16.3999996,
,,,2.5400000,16.6000004,
,,,2.5599999,16.3999996,
,,,2.5799999,16.3999996,
,,,2.5999999,16.3999996,
,,,2.6199999,16.6000004,
,,,2.6399999,16.6000004,
,,,2.6599998,16.6000004,
,,,2.6799998,16.6000004,
,,,2.7000000,16.3999996,
,,,2.72000003,16.3999996,
,,,2.74000001,16.3999996,
,,,2.75999999,16.3999996,
,,,2.77999997,16.2000008,
,,,2.79999995,16.3999996,
,,,2.81999993,16.3999996,
,,,2.83999991,16.2000008,
,,,2.85999990,16.2000008,
,,,2.87999988,16.0000000,
,,,2.89999986,16.3999996,
,,,2.91999984,16.2000008,
,,,2.93999982,16.3999996,
,,,2.96000004,16.2000008,
,,,2.98000002,16.2000008,
,,,3.00000000,16.3999996,
,,,3.01999998,16.3999996,
,,,3.03999996,16.3999996,
,,,3.05999994,16.6000004,
,,,3.07999992,16.3999996,
,,,3.09999990,16.6000004,
,,,3.11999989,16.6000004,
,,,3.13999987,16.8000011,
,,,3.15999985,16.6000004,
,,,3.17999983,16.3999996,
,,,3.19999981,16.2000008,
,,,3.22000003,16.0000000,
,,,3.24000001,15.6000004,
,,,3.25999999,15.6000004,
,,,3.27999997,15.0000000,
,,,3.29999995,14.6000004,
,,,3.31999993,13.8000002,
,,,3.33999991,13.4000006,
,,,3.35999990,12.4000006,
,,,3.37999988,11.8000002,
,,,3.39999986,11.0000000,
,,,3.41999984,10.4000006,
,,,3.43999982,9.199999809,
,,,3.46000004,8.400000572,
,,,3.48000002,7.599999905,
,,,3.50000000,6.59999990,
,,,3.51999998,5.80000019,
,,,3.53999996,5.20000029,
,,,3.55999994,4.20000029,
,,,3.57999992,3.40000010,
,,,3.59999990,2.79999995,
,,,3.61999989,2.0000000,
,,,3.63999987,1.6000000,
,,,3.65999985,1.2000000,
,,,3.67999983,600.000023842E-3,
,,,3.69999981,200.00000298E-3,
,,,3.72000003,0.0,
,,,3.74000001,200.00000298E-3,
,,,3.75999999,-200.00000298E-3,
,,,3.77999997,0.0,
,,,3.79999995,0.0,
,,,3.81999993,200.00000298E-3,
,,,3.83999991,600.000023842E-3,
,,,3.85999990,1.000000,
,,,3.87999988,1.4000000,
,,,3.89999986,1.6000000,
,,,3.91999984,2.4000001,
,,,3.93999982,2.79999995,
,,,3.95999980,3.20000005,
,,,3.98000002,3.79999995,
,,,4.00000000,4.59999990,
,,,4.01999998,5.00000000,
,,,4.03999996,5.59999990,
,,,4.05999994,6.20000029,
,,,4.07999992,6.59999990,
,,,4.09999990,7.00000000,
,,,4.11999989,7.400000095,
,,,4.13999987,7.800000191,
,,,4.15999985,7.800000191,
,,,4.17999983,8.199999809,
,,,4.19999981,8.199999809,
,,,4.21999979,8.000000000,
,,,4.23999977,8.199999809,
,,,4.25999975,8.199999809,
,,,4.27999973,7.800000191,
,,,4.29999971,7.599999905,
,,,4.31999969,7.20000029,
,,,4.33999968,7.00000000,
,,,4.36000013,6.59999990,
,,,4.38000011,6.00000000,
,,,4.40000010,5.59999990,
,,,4.42000008,5.00000000,
,,,4.44000006,4.40000010,
,,,4.46000004,4.00000000,
,,,4.48000002,3.40000010,
,,,4.50000000,2.79999995,
,,,4.51999998,2.4000001,
,,,4.53999996,1.8000001,
,,,4.55999994,1.6000000,
,,,4.57999992,1.4000000,
,,,4.59999990,1.000000,
,,,4.61999989,800.000011921E-3,
,,,4.63999987,400.00000596E-3,
,,,4.65999985,400.00000596E-3,
,,,4.67999983,400.00000596E-3,
,,,4.69999981,400.00000596E-3,
,,,4.71999979,600.000023842E-3,
,,,4.73999977,600.000023842E-3,
,,,4.75999975,1.000000,
,,,4.77999973,1.2000000,
,,,4.79999971,1.4000000,
,,,4.81999969,1.8000001,
,,,4.83999968,2.4000001,
,,,4.85999966,2.6000001,
,,,4.88000011,3.20000005,
,,,4.90000010,3.60000014,
,,,4.92000008,4.00000000,
,,,4.94000006,4.40000010,
,,,4.96000004,5.00000000,
,,,4.98000002,5.20000029,
,,,5.00000000,5.59999990,
,,,5.01999998,6.00000000,
,,,5.03999996,6.20000029,
,,,5.05999994,6.40000010,
,,,5.07999992,6.40000010,
,,,5.09999990,6.59999990,
,,,5.11999989,6.80000019,
,,,5.13999987,6.80000019,
,,,5.15999985,6.59999990,
,,,5.17999983,6.40000010,
,,,5.19999981,6.40000010,
,,,5.21999979,6.20000029,
,,,5.23999977,5.80000019,
,,,5.25999975,5.40000010,
,,,5.27999973,5.00000000,
,,,5.29999971,4.80000019,
,,,5.31999969,4.40000010,
,,,5.33999968,4.20000029,
,,,5.35999966,3.60000014,
,,,5.38000011,3.00000000,
,,,5.40000010,2.6000001,
,,,5.42000008,2.4000001,
,,,5.44000006,2.0000000,
